Time,cSVGN1.Q,GEN1.V,LOAD.V,GEN2.V,SHUNT.V,FAULT.V
6.62,0.08702068598522994,0.9996620971470751,0.9965515535518257,1.002542577830142,1.0038637262138186,0.9995294386508764
6.64,0.08694671143796812,0.9998056132626814,0.9966227278763097,1.0025898161311293,1.0039193603034515,0.9995889972201374
6.66,0.08687357066439796,0.9999623417105057,0.9967008889808088,1.0026419910763706,1.0039810120470645,0.9996545574168387
6.68,0.08680102536286823,1.0001302132018788,0.9967848562063278,1.0026982640311992,1.004047657789927,0.9997251029790022
6.7,0.08672896669026624,1.0003085982286732,0.9968742963204505,1.0027583706041214,1.0041189890964821,0.9998003295078682
6.72,0.08665710135789605,1.000494525188209,0.9969675181980174,1.00282112602952,1.0041935522882195,0.9998787916284809
6.74,0.0865852028531179,1.000685674440791,0.9970632212666881,1.0028856117395266,1.0042702245797195,0.9999593729748407
6.76,0.08651304732652679,1.000879594275045,0.9971600387433186,1.0029508663033029,1.0043478291002024,1.000040902746478
6.78,0.08644050452879859,1.0010752110654784,0.9972574172258263,1.003016479655233,1.0044258741914385,1.0001228936479736
6.8,0.0863673747257632,1.0012700632279374,0.9973540057273619,1.0030815061116711,1.0045032004006453,1.00020419119634
6.82,0.08629348927366721,1.001461972048703,0.997448628855487,1.0031451217904777,1.0045787984108228,1.0002837901556914
6.84,0.0862187051435575,1.0016489307155045,0.997540221376659,1.003206580647093,1.0046517542583864,1.0003607797911025
6.86,0.08614288860092911,1.0018292271397684,0.997627891288753,1.0032652575666674,1.0047213016465537,1.0004343972161567
6.88,0.0860659299675692,1.0020012753308332,0.9977108269167023,1.0033205851397415,1.0047867446545833,1.000503949035502
6.9,0.0859877549392644,1.0021634932537076,0.9977882295447885,1.0033720079017852,1.0048474017729412,1.0005687545777913
6.92,0.08590831163566559,1.002314596407437,0.997859472966795,1.0034190903262523,1.0049027388431337,1.0006282800458919
6.94,0.08582755013451092,1.0024533408740122,0.9979239503002899,1.0034614133199957,1.0049522400957085,1.000682010022478
6.96,0.08574537929786392,1.0025782238227592,0.9979808902472306,1.003498450431623,1.0049952528626398,1.00072929367106
6.98,0.08566183881104157,1.0026887591742237,0.9980301225959968,1.0035300821692639,1.0050316333407596,1.0007699846816744
7.0,0.08557695593799684,1.002784448229549,0.9980714544365195,1.003556176353768,1.0050612199207003,1.0008039194850948
7.02,0.08549078619134566,1.0028650937173333,0.9981048562838379,1.0035767129570838,1.005083990019921,1.000831072726481
7.04,0.08540325071766922,1.002929175865817,0.9981295128410443,1.0035911422898915,1.0050992589598289,1.0008507608426147
7.06,0.0853144740410994,1.0029772603822649,0.9981458080624197,1.003599726514147,1.0051073547924005,1.0008633071733957
7.08,0.08522453820955539,1.0030095403439065,0.9981538896291645,1.0036025691898802,1.0051084068705909,1.0008688376303743
7.1,0.08513354551778425,1.003026477747672,0.998154041529173,1.0035998671179212,1.0051026602074074,1.000867593264231
7.12,0.08504153690024874,1.0030278542537767,0.9981461521760594,1.0035915470943282,1.005090024631672,1.000859481579664
7.14,0.08494860472491554,1.0030141030833235,0.998130458827518,1.0035777745412513,1.0050707058782655,1.0008447046753424
7.16,0.08485488271846846,1.0029862011766124,0.9981074869748061,1.0035589123354136,1.0050451543242591,1.000823708258904
7.18,0.08476049303485128,1.0029450543728171,0.998077706487475,1.0035352863272184,1.0050137737368636,1.0007968918002395
7.2,0.08466555031046277,1.0028914903322808,0.9980415444656043,1.003507191193632,1.0049769303430731,1.000764617438189
7.22,0.08457015661453615,1.002826190355933,0.9979993509866099,1.003474866489822,1.0049349234360097,1.0007271807156903
7.24,0.08447445236097116,1.002750488985515,0.9979517945864987,1.0034387782780738,1.0048883276832754,1.0006851517880742
7.26,0.0843785648809895,1.0026655850778383,0.9978994727657283,1.0033993431632866,1.0048376568311295,1.000639040274426
7.28,0.08428262241554912,1.0025727432745544,0.9978430170455516,1.003357002254642,1.0047834540942668,1.000589385329692
7.3,0.08418676610465839,1.0024732338266888,0.9977831188780594,1.0033122258860085,1.0047263060289244,1.0005367689782343
7.32,0.08409111687269143,1.0023684222188882,0.99772044372222,1.0032654855834926,1.004666788747063,1.0004817637508334
7.34,0.08399579784433195,1.0022596708732618,0.9976556820907947,1.0032172662099956,1.0046054970395386,1.0004249608139066
7.36,0.08390092645158927,1.0021483426549929,0.9975895252882786,1.003168055457475,1.0045430275644898,1.0003669534804904
7.38,0.08380664082539313,1.002035934645193,0.9975227817388547,1.0031184136037852,1.0044800715442028,1.000308428978524
7.4,0.08371305128322823,1.001923813157238,0.9974561599570002,1.0030688411718758,1.0044172404311347,1.0002499958063948
7.42,0.08362025951934486,1.0018133067405515,0.9973903519977948,1.0030198288312853,1.0043551323211568,1.0001922494683724
7.44,0.0835283622600709,1.001705719598843,0.9973260484685962,1.0029718655376259,1.0042943433716145,1.0001357837585898
7.46,0.08343745460156168,1.0016023160037144,0.9972639273778884,1.002925431414797,1.0042354589024147,1.0000811816594894
7.48,0.08334762420969109,1.0015043008604398,0.9972046414994487,1.0028809888813919,1.0041790423604082,1.0000290045499098
7.5,0.08325893662568493,1.0014127775374093,0.9971487896419495,1.0028389632788572,1.0041256106735075,0.9999797681899649
7.52,0.08317145040948179,1.0013287729814924,0.9970969365907851,1.0027997550491503,1.0040756507669184,0.9999339585528012
7.54,0.08308521241427481,1.0012531998071232,0.9970495851819124,1.0027637219578627,1.004029596715295,0.9998920091188502
7.56,0.08300026082038985,1.001186783881303,0.9970071194825172,1.0027311454512362,1.0039877854434414,0.9998542562444505
7.58,0.08291661410918606,1.0011302407895384,0.9969699496502413,1.0027023131478119,1.0039505674133777,0.9998210508555068
7.6,0.08283427872119413,1.0010841196156812,0.9969383867239295,1.0026774456046712,1.0039182096311192,0.9997926606743456
7.62,0.08275324637235695,1.0010488357244625,0.9969126708470764,1.0026567117753227,1.0038909167936574,0.9997692915889886
7.64,0.08267351081292494,1.001024672529174,0.9968929372170056,1.0026402186330858,1.0038688117217796,0.9997510671723342
7.66,0.08259503463960217,1.0010117580959055,0.996879270166034,1.0026280226393915,1.0038519629124225,0.9997380580020057
7.68,0.08251777000868551,1.001010070038034,0.9968716628564864,1.002620118027407,1.0038403617827607,0.9997302577806894
7.7,0.08244165540539354,1.001019427189527,0.9968700189837714,1.0026164355564595,1.0038339224020332,0.9997275832291497
7.72,0.08236664052102417,1.0010396939054285,0.9968742558690569,1.0026169185083529,1.0038325728878439,0.9997299646182719
7.74,0.08229265776499478,1.0010705423711748,0.9968841860793236,1.0026214349516327,1.0038361501544175,0.999737241506086
7.76,0.08221961011640795,1.0011113478911366,0.9968994654839277,1.002629739336558,1.0038443538015136,0.9997491170451815
7.78,0.08214739906505067,1.0011614103229547,0.9969197032806295,1.002641554579574,1.0038568443479472,0.9997652552271895
7.8,0.08207593191716053,1.0012200583555138,0.9969445245641186,1.0026566140514384,1.0038732956834648,0.9997853331848542
7.82,0.08200514155736464,1.0012868653998035,0.9969736900030943,1.0026747450878517,1.0038934977235558,0.999809143279793
7.84,0.08193490123283823,1.001360686754767,0.9970065631218138,1.0026954983389949,1.0039169002712798,0.999836139352196
7.86,0.08186510005072571,1.0014404986030507,0.9970425753762749,1.002718471903918,1.0039430116289654,0.9998658331970391
7.88,0.08179562419068584,1.0015251842689188,0.9970811083690965,1.0027432294800318,1.0039712978099171,0.9998976943013481
7.9,0.08172641268052226,1.0016143193061446,0.9971219393277081,1.0027696056208595,1.0040015602585677,0.9999315263185147
7.92,0.08165734199634271,1.0017065244842476,0.9971643069758307,1.0027970662940688,1.0040331442920014,0.9999666780448602
7.94,0.08158831284635448,1.0018006896449512,0.9972076061127393,1.0028251848012613,1.0040655280015607,1.0000026303904261
7.96,0.0815192293130418,1.0018956702037372,0.9972512154569239,1.0028535240753447,1.0040981764819152,1.0000388510550726
7.98,0.08145001504179895,1.0019906524178612,0.9972947043546225,1.0028817776493395,1.0041307162342,1.000074968830201
8.0,0.08138059202128028,1.0020846390635227,0.9973375413070665,1.002909571195358,1.0041626895213245,1.000110528016577
8.02,0.08131088618070786,1.0021765651297325,0.9973791593791255,1.0029365072551897,1.0041936096536597,1.0001450436557917
8.04,0.08124083621472801,1.0022654907233062,0.997419065016536,1.0029622394224407,1.0042230527976035,1.0001780932698654
8.06,0.0811703840554133,1.0023505479106172,0.9974568054499277,1.0029864502740697,1.0042506302689318,1.000209289516471
8.08,0.08109947608093962,1.0024309547144823,0.9974919760516507,1.003008856368027,1.0042759947589284,1.000238286379362
8.1,0.08102808376935036,1.0025059888192889,0.9975242103848785,1.0030292012087318,1.0042988327368474,1.0002647705113785
8.12,0.08095618506635847,1.0025750411994183,0.9975532043283785,1.0030472719044914,1.0043188840262383,1.0002884818165134
8.14,0.0808837659244726,1.0026375791277884,0.9975786952846474,1.0030628849151948,1.0043359243599992,1.0003091958574784
8.16,0.08081078262665695,1.0026928595727322,0.9976002938179556,1.003075771603494,1.0043496224714785,1.0003265822494234
8.18,0.0807372556377418,1.0027406660665676,0.997617913108357,1.0030858700496998,1.004359904458899,1.000340565812249
8.2,0.08066319839404128,1.0027807620081493,0.9976314485871304,1.0030931072786926,1.0043666818765067,1.0003510571150478
8.22,0.0805886366006536,1.0028130477185637,0.9976408687772751,1.0030974609730232,1.0043699287765953,1.000358028865432
8.24,0.08051355340717585,1.0028371892273924,0.9976459910042856,1.003098808376201,1.0043694920076232,1.0003613281787018
8.26,0.08043798710529891,1.0028532110484107,0.9976468476465085,1.0030971712900325,1.00436540022907,1.0003609819634636
8.28,0.08036198205633746,1.002861235934824,0.9976435201450853,1.0030926058026517,1.0043577241480188,1.0003570590410136
8.3,0.08028558458649958,1.0028614426746343,0.9976361153108285,1.0030851859906822,1.0043465563370013,1.000349650086357
8.32,0.0802088494822554,1.0028541081874618,0.9976247910589869,1.0030750211860318,1.004332032965027,1.0003388891217875
8.34,0.08013184004688467,1.0028396085179048,0.9976097570778492,1.003062256449364,1.0043143343734713,1.0003249540913401
8.36,0.08005451302498605,1.0028174086174746,0.9975907062205753,1.0030466819610144,1.004293200286663,1.0003075858757005
8.38,0.07997695581748118,1.0027881440972932,0.9975679865068258,1.0030285381784936,1.0042689290733222,1.0002870797139218
8.4,0.07989924964749676,1.002752421446703,0.9975419260630555,1.0030080521785103,1.0042418022418576,1.0002637142207704
8.42,0.07982146388861656,1.002710767720403,0.9975128050352008,1.002985418428978,1.0042120605349305,1.0002377276693413
8.44,0.0797436738144006,1.0026637861080228,0.9974809434755799,1.002960859257787,1.0041799789183592,1.0002093923934585
8.46,0.07966596061003312,1.0026121557069425,0.9974467015502821,1.0029346250992057,1.0041458668219037,1.0001790150281202
8.48,0.07958829912804964,1.0025561857375145,0.9974101960910922,1.002906804863379,1.004109827324579,1.0001467003328854
8.5,0.07951078981131682,1.0024967315552322,0.997371884592099,1.0028777170464505,1.0040722535956996,1.0001128380460806
8.52,0.07943352931185886,1.002434683519711,0.9973322398661939,1.002847692005097,1.004033552423309,1.0000778317607508
8.54,0.07935659763850321,1.0023709142435326,0.9972917169489296,1.0028170499255598,1.0039941161761312,1.0000420714161153
8.56,0.07928007816889909,1.0023063565672914,0.9972508031630122,1.002786134443232,1.0039543654249496,1.0000059750903698
8.58,0.07920405754551325,1.002242001878452,0.9972100173976913,1.0027553122462096,1.0039147483922473,0.9999699884528835
8.6,0.07912845319170231,1.00217717690553,0.9971690233554997,1.002724338688232,1.0038749688802104,0.9999338182515871
8.62,0.07905336513930092,1.0021130598018475,0.9971284365143793,1.002693649823538,1.0038355591350858,0.9998979938372378
8.64,0.07897889149945994,1.002050833958909,0.9970888768034514,1.0026636856667508,1.0037970556446858,0.9998630489064206
8.66,0.0789050949836745,1.0019913539590064,0.9970507960093385,1.0026347665268296,1.0037598487493544,0.9998293721914085
8.68,0.07883203790857808,1.0019354952540829,0.9970146573964721,1.002607221474166,1.0037243390148198,0.9997973627039969
8.7,0.07875978209890881,1.0018841532385359,0.9969809350172922,1.0025813878341612,1.0036909366259779,0.9997674291317243
8.72,0.0786882177356112,1.0018364582193415,0.9969491937349001,1.0025569502051555,1.0036592589370363,0.9997391927802136
8.74,0.078617405268665,1.0017933442106346,0.9969199261481779,1.0025342592587834,1.003629732111817,0.9997130784444744
8.76,0.07854741054235212,1.0017558268421225,0.9968936670478805,1.002513696467371,1.0036028193182542,0.9996895477935537
8.78,0.07847825651593895,1.0017245007015279,0.9968707337893036,1.0024954873098229,1.0035787941063317,0.9996688742704406
8.8,0.07840996234787863,1.001699947694639,0.9968514363255319,1.0024798520076377,1.003557923504299,0.999651324957212
8.82,0.07834254342485217,1.0016827379498823,0.996836077445647,1.002467005591597,1.0035404681601916,0.9996371607158665
8.84,0.07827589399186147,1.001671416879703,0.9968238944419407,1.0024564074652988,1.0035257692088482,0.9996257253546605
8.86,0.07821001705685078,1.0016664404885436,0.9968151278502309,1.002448227627144,1.0035140327777634,0.9996172256235434
8.88,0.07814492399562223,1.0016684612097873,0.996810120354421,1.0024427082845113,1.0035055528598977,0.999611956059754
8.9,0.07808059065383224,1.0016775732570684,0.9968089200444283,1.0024398824144247,1.0035003689300641,0.9996099574627255
8.92,0.07801698737206805,1.001693826475717,0.9968115505683152,1.0024397652139987,1.0034984989668267,0.9996112493266915
8.94,0.07795407909479975,1.0017172276127442,0.996818011878036,1.0024423545985817,1.003499940077097,0.9996158304625724
8.96,0.07789175864252165,1.001746405801974,0.9968275424649254,1.0024471216157371,1.0035040413646863,0.999623052766152
8.98,0.07782996570313143,1.0017809822556,0.996839930338244,1.0024539161490353,1.003510618447612,0.9996327341234056
9.0,0.07776864625451921,1.0018207645990003,0.9968550673454174,1.0024626590462768,1.0035195745836063,0.9996447800875085
9.02,0.07770771944441444,1.0018650825577007,0.9968725822191725,1.0024730887529096,1.0035305888047825,0.9996588724590504
9.04,0.07764709545113083,1.0019131427257446,0.9968920371108575,1.0024848971783447,1.0035432830550668,0.9996746361812288
9.06,0.07758667524485273,1.0019640222878465,0.9969129244758598,1.0024977276667386,1.003557219620012,0.999691636772424
9.08,0.07752653084684755,1.0020182839625076,0.99693557162592,1.0025118012947511,1.0035726754354186,0.9997101486349046
9.1,0.07746659441034275,1.0020751836199129,0.9969595764803538,1.0025268337893734,1.0035893030985392,0.9997298263966203
9.12,0.07740674409132035,1.0021334333802403,0.9969842361637392,1.0025423326543632,1.0036064980000035,0.9997500691848641
9.14,0.07734691184252285,1.0021921661889726,0.9970090871866139,1.0025579711773875,1.0036238607298313,0.9997704794411567
9.16,0.07728703006527488,1.0022504529358558,0.997033635194478,1.0025734014147993,1.0036409658262366,0.9997906334376463
9.18,0.0772270320070526,1.0023073019802757,0.9970573548599894,1.002588254199017,1.0036573617534612,0.9998100812354614
9.2,0.07716687824398898,1.00236268433937,0.9970802409383142,1.0026025212318905,1.003673039268367,0.9998288155263646
9.22,0.0771065140314165,1.0024158390859206,0.9971018969172355,1.0026159228770515,1.0036876566957247,0.9998464960610276
9.24,0.07704587839083261,1.002465616207684,0.9971217198486904,1.0026280366866211,1.003700697261408,0.9998626071363248
9.26,0.07698492298164414,1.0025112027158392,0.9971392904213568,1.0026385677707732,1.0037118005757057,0.9998767894078306
9.28,0.07692360414419588,1.0025517938436819,0.9971541960276693,1.0026472260430095,1.003720612230213,0.9998886893065471
9.3,0.0768618834535775,1.0025865988552347,0.9971660336762324,1.0026537281658774,1.0037267862461454,0.9998979614689356
9.32,0.07679983880984438,1.0026163187511499,0.9971751678179916,1.0026583355594034,1.0037306406944886,0.9999049213220246
9.34,0.07673748832925316,1.002640806301586,0.9971815293577114,1.0026610008954542,1.0037321181312007,0.9999095103220036
9.36,0.07667481289201465,1.0026593592333053,0.9971847669154477,1.002661475875661,1.003730916715824,0.9999114264543386
9.38,0.07661184746105405,1.0026719353492903,0.9971848700407504,1.0026597536096085,1.003727029332747,0.9999106608596909
9.4,0.07654864269215944,1.0026786408318884,0.9971819068071043,1.002655882088575,1.0037205164315801,0.9999072717190365
9.42,0.07648526608086126,1.0026797441627386,0.9971760311772683,1.0026499693116497,1.003711512337166,0.999901390529373
9.44,0.0764215745935876,1.0026741865845334,0.9971666658502458,1.0026416122422526,1.0036995193854459,0.9998925248875667
9.46,0.0763575665755747,1.0026619014077152,0.9971537740520613,1.0026307855496517,1.003684506408575,0.9998806436181802
9.48,0.07629337171521455,1.0026437555475363,0.9971378272437611,1.002617819060149,1.003666880811776,0.9998661492369536
9.5,0.07622903704148186,1.0026201472161302,0.9971190359704171,1.0026028603246953,1.0036468242152965,0.9998492217328723
9.52,0.07616461620906874,1.0025915985017935,0.9970976748539956,1.0025861018161042,1.003624573189271,0.9998300959200537
9.54,0.07610016950862161,1.002558760604691,0.9970740854970307,1.0025677830683886,1.003600421796358,0.9998090639885775
9.56,0.07603577246165323,1.0025219467827353,0.9970484432533597,1.0025480257726562,1.0035745221584038,0.9997862748891913
9.58,0.07597150335225679,1.002481830166504,0.9970211061218699,1.0025270805494595,1.0035471828659301,0.9997620344915459
9.6,0.0759074421402528,1.002439500507657,0.9969926436794209,1.002505347661715,1.0035188938800128,0.999736830631695
9.62,0.07584367961651547,1.0023959634945916,0.9969635869929484,1.0024832002014386,1.0034901126873284,0.9997111180029806
9.64,0.07578031374138959,1.0023523435078097,0.9969345301766585,1.0024610560369005,1.0034613512343011,0.9996854056002084
9.66,0.07571744960800614,1.0023098853437986,0.9969061314014019,1.0024393786294419,1.0034331768558118,0.999660257652906
9.68,0.07565494719835196,1.0022672542991566,0.9968776801663801,1.002417667596327,1.0034049758807195,0.999635065154221
9.7,0.07559277261522125,1.0022243010611696,0.9968490928180034,1.0023958639490118,1.0033766752338482,0.9996097564425173
9.72,0.07553106922172138,1.0021828260542158,0.9968213199417315,1.0023746378791356,1.0033490944570467,0.9995851469893196
9.74,0.07546985332564056,1.00214332180933,0.9967946174970657,1.0023541705876193,1.0033224537053842,0.9995614569541732
9.76,0.07540912959266013,1.0021062117440829,0.9967692036466115,1.002334616954323,1.003296940492149,0.9995388743102853
9.78,0.07534888979886163,1.002071839264685,0.9967452527307996,1.002316101257562,1.0032727044586756,0.9995175496575202
9.8,0.07528916846891341,1.0020398807466495,0.996722619867394,1.0022985177266717,1.0032496208660067,0.9994973560572327
9.82,0.07522999255028949,1.0020104691397784,0.9967013861416851,1.0022819220546941,1.0032277593230354,0.9994783620239925
9.84,0.07517133225554538,1.001984134360477,0.9966818127282139,1.0022665013181922,1.003207343808666,0.9994607938458313
9.86,0.07511317708892574,1.0019610180213745,0.9966639730999556,1.0022523075565615,1.0031884368561819,0.9994447147989716
9.88,0.0750555110915591,1.0019412189070076,0.9966479175709689,1.002239376420119,1.0031710809061667,0.9994301682638256
9.9,0.07499831286923858,1.0019247933171778,0.9966336734400025,1.0022277272478004,1.0031552984155205,0.9994171778333312
9.92,0.07494157001667866,1.0019112379345327,0.9966209774030843,1.0022171753233071,1.0031408642020374,0.9994055180911473
9.94,0.07488529268312963,1.0019005774002179,0.9966098436088019,1.0022077312576378,1.003127791238938,0.9993952015409406
9.96,0.07482947180218338,1.0018932613795954,0.9966005050499911,1.002199559016478,1.0031162782325715,0.9993864280678878
9.98,0.07477410060691037,1.0018893802765367,0.99659300768418,1.0021926911437682,1.0031063642930849,0.9993792372513887
10.0,0.07471917229369779,1.0018890246639875,0.9965873973208267,1.0021871600067473,1.0030980883575866,0.9993736684987427
10.0,0.07471917229369779,1.0018890246639873,0.9965873973208268,1.0021871600067473,1.0030980883575866,0.9993736684987428
